Date,Value,Score,Anomaly
6/1/2018 9:00:00 PM,75,-1.64837507599831,0
6/1/2018 10:00:00 PM,67,-1.74018115798674,0
6/1/2018 11:00:00 PM,68,-1.77208789417806,0
6/2/2018 12:00:00 AM,67,-1.78905705677221,0
6/2/2018 1:00:00 AM,2651,-1.45387997306461,0
6/2/2018 2:00:00 AM,65,-1.57394393192843,0
6/2/2018 3:00:00 AM,53,-1.54657052424002,0
6/2/2018 4:00:00 AM,73,-1.51894609740266,0
6/2/2018 5:00:00 AM,74,-1.92865724998788,0
6/2/2018 6:00:00 AM,99,-1.63668003808873,0
6/2/2018 7:00:00 AM,89,-1.43528542867275,0
6/2/2018 8:00:00 AM,91,-1.47625471173131,0
6/2/2018 9:00:00 AM,104,-1.46006423389612,0
6/2/2018 10:00:00 AM,101,-1.44950639265319,0
6/2/2018 11:00:00 AM,105,-1.65124068177646,0
6/2/2018 12:00:00 PM,88,-1.71146074760396,0
6/2/2018 1:00:00 PM,69,-1.669819573905,0
6/2/2018 2:00:00 PM,77,-1.80860825321775,0
6/2/2018 3:00:00 PM,66,-2.0183089851192,0
6/2/2018 4:00:00 PM,88,-2.15013027397717,0
6/2/2018 5:00:00 PM,76,-2.25517010803509,0
6/2/2018 6:00:00 PM,70,-2.04674219974318,0
6/2/2018 7:00:00 PM,67,-1.99966596158851,0
6/2/2018 8:00:00 PM,74,-2.05643875623483,0
6/2/2018 9:00:00 PM,61,-2.14822266709452,0
6/2/2018 10:00:00 PM,72,-2.31127607792384,0
6/2/2018 11:00:00 PM,67,-2.38322463942688,0
6/3/2018 12:00:00 AM,82,-2.2153634534792,0
6/3/2018 1:00:00 AM,2635,-1.93456289310094,0
6/3/2018 2:00:00 AM,55,-1.92679877725875,0
6/3/2018 3:00:00 AM,72,-1.9031907457225,0
6/3/2018 4:00:00 AM,67,-1.96555198588568,0
6/3/2018 5:00:00 AM,69,-2.27197354484323,0
6/3/2018 6:00:00 AM,89,-2.29866923000467,0
6/3/2018 7:00:00 AM,79,-2.33149749995808,0
6/3/2018 8:00:00 AM,79,-2.37667146747629,0
6/3/2018 9:00:00 AM,66,-2.33992978959632,0
6/3/2018 10:00:00 AM,67,-2.38579023996716,0
6/3/2018 11:00:00 AM,80,-2.3623274388262,0
6/3/2018 12:00:00 PM,73,-2.37826359502425,0
6/3/2018 1:00:00 PM,72,-2.25402714480161,0
6/3/2018 2:00:00 PM,66,-2.30748187816565,0
6/3/2018 3:00:00 PM,70,-2.26092503347251,0
6/3/2018 4:00:00 PM,73,-2.19781033594741,0
6/3/2018 5:00:00 PM,76,-2.03465653451725,0
6/3/2018 6:00:00 PM,69,-2.08814491304296,0
6/3/2018 7:00:00 PM,74,-2.03982846838936,0
6/3/2018 8:00:00 PM,74,-1.96379618060146,0
6/3/2018 9:00:00 PM,65,-1.91948113985905,0
6/3/2018 10:00:00 PM,57,-1.88493978809225,0
6/3/2018 11:00:00 PM,60,-1.61262470562455,0
6/4/2018 12:00:00 AM,73,-1.61598853813944,0
6/4/2018 1:00:00 AM,2636,-1.5541349680487,0
6/4/2018 2:00:00 AM,59,-1.6775060812335,0
6/4/2018 3:00:00 AM,61,-1.61934523180326,0
6/4/2018 4:00:00 AM,68,-1.67940722822379,0
6/4/2018 5:00:00 AM,73,-2.11296587796039,0
6/4/2018 6:00:00 AM,82,-1.96466684983752,0
6/4/2018 7:00:00 AM,89,-1.88365036611936,0
6/4/2018 8:00:00 AM,87,-1.88180649696147,0
6/4/2018 9:00:00 AM,96,-1.87943450089913,0
6/4/2018 10:00:00 AM,117,-1.91690936463916,0
6/4/2018 11:00:00 AM,109,-1.96841996864848,0
6/4/2018 12:00:00 PM,89,-1.94113573438761,0
6/4/2018 1:00:00 PM,105,-1.96844258547603,0
6/4/2018 2:00:00 PM,102,-2.04905248399183,0
6/4/2018 3:00:00 PM,85,-2.1494216181037,0
6/4/2018 4:00:00 PM,66,-2.21313646550792,0
6/4/2018 5:00:00 PM,88,-2.34424093153778,0
6/4/2018 6:00:00 PM,99,-2.26290780443122,0
6/4/2018 7:00:00 PM,92,-2.22690897094009,0
6/4/2018 8:00:00 PM,100,-2.24417489326897,0
6/4/2018 9:00:00 PM,82,-2.26358332571544,0
6/4/2018 10:00:00 PM,69,-2.23904563856212,0
6/4/2018 11:00:00 PM,66,-2.31273550640865,0
6/5/2018 12:00:00 AM,69,-2.40028413133432,0
6/5/2018 1:00:00 AM,2631,-2.22225713069148,0
6/5/2018 2:00:00 AM,68,-2.27732072192065,0
6/5/2018 3:00:00 AM,55,-2.30689708673191,0
6/5/2018 4:00:00 AM,55,-2.21987857318783,0
6/5/2018 5:00:00 AM,72,-2.28085843326395,0
6/5/2018 6:00:00 AM,79,-2.28233419113465,0
6/5/2018 7:00:00 AM,83,-2.26634186803272,0
6/5/2018 8:00:00 AM,82,-2.23327246870756,0
6/5/2018 9:00:00 AM,93,-2.21610230394305,0
6/5/2018 10:00:00 AM,89,-2.19919136549821,0
6/5/2018 11:00:00 AM,92,-2.26619659603077,0
6/5/2018 12:00:00 PM,92,-2.28424073533072,0
6/5/2018 1:00:00 PM,124,-2.32802474489281,0
6/5/2018 2:00:00 PM,113,-2.27734156927222,0
6/5/2018 3:00:00 PM,108,-2.2123987574805,0
6/5/2018 4:00:00 PM,87,-2.22324168449671,0
6/5/2018 5:00:00 PM,112,-2.2127118430471,0
6/5/2018 6:00:00 PM,85,-2.32406435270864,0
6/5/2018 7:00:00 PM,78,-2.35092891248118,0
6/5/2018 8:00:00 PM,65,-2.34535699681727,0
6/5/2018 9:00:00 PM,76,-2.32701461734537,0
6/5/2018 10:00:00 PM,81,-2.32733240179819,0
6/5/2018 11:00:00 PM,68,-2.36373035575657,0
6/6/2018 12:00:00 AM,68,-2.3593955661391,0
6/6/2018 1:00:00 AM,2610,-2.11138537232612,0
6/6/2018 2:00:00 AM,76,-2.10390766383415,0
6/6/2018 3:00:00 AM,82,-2.09197693984776,0
6/6/2018 4:00:00 AM,85,-1.97818201008651,0
6/6/2018 5:00:00 AM,95,-2.23943278653408,0
6/6/2018 6:00:00 AM,114,-2.23393016128945,0
6/6/2018 7:00:00 AM,88,-2.22744736093651,0
6/6/2018 8:00:00 AM,91,-2.26113272828788,0
6/6/2018 9:00:00 AM,105,-2.13457995720214,0
6/6/2018 10:00:00 AM,101,-2.31202989040176,0
6/6/2018 11:00:00 AM,100,-2.37965332240829,0
6/6/2018 12:00:00 PM,111,-2.37938146770319,0
6/6/2018 1:00:00 PM,92,-2.2930000725856,0
6/6/2018 2:00:00 PM,84,-2.32716809193682,0
6/6/2018 3:00:00 PM,82,-2.30270838484148,0
6/6/2018 4:00:00 PM,108,-2.29961024487417,0
6/6/2018 5:00:00 PM,102,-2.33629104683125,0
6/6/2018 6:00:00 PM,89,-2.27865515523574,0
6/6/2018 7:00:00 PM,91,-2.27898201275826,0
6/6/2018 8:00:00 PM,86,-2.13378772533649,0
6/6/2018 9:00:00 PM,64,-2.10060525990653,0
6/6/2018 10:00:00 PM,760,-2.10053431945749,0
6/6/2018 11:00:00 PM,79,-2.20965958117,0
6/7/2018 12:00:00 AM,74,-2.17295410330087,0
6/7/2018 1:00:00 AM,2627,-1.83438420360281,0
6/7/2018 2:00:00 AM,84,-1.77225816422446,0
6/7/2018 3:00:00 AM,79,-1.80909586740523,0
6/7/2018 4:00:00 AM,92,-2.00571828164483,0
6/7/2018 5:00:00 AM,77,-2.18966455382214,0
6/7/2018 6:00:00 AM,120,-2.05811445129974,0
6/7/2018 7:00:00 AM,100,-1.98052671110694,0
6/7/2018 8:00:00 AM,127,-1.85585869633568,0
6/7/2018 9:00:00 AM,121,-1.66352339275656,0
6/7/2018 10:00:00 AM,107,-1.50055256875659,0
6/7/2018 11:00:00 AM,106,-1.46437438951628,0
6/7/2018 12:00:00 PM,95,-1.50766166558526,0
6/7/2018 1:00:00 PM,92,-1.55880465391263,0
6/7/2018 2:00:00 PM,105,-1.49420996883635,0
6/7/2018 3:00:00 PM,98,-1.4345612012401,0
6/7/2018 4:00:00 PM,98,-1.38608241582502,0
6/7/2018 5:00:00 PM,106,-1.29316797987294,0
6/7/2018 6:00:00 PM,77,-1.43523529976892,0
6/7/2018 7:00:00 PM,70,-1.39750869275956,0
6/7/2018 8:00:00 PM,73,-1.37904721539137,0
6/7/2018 9:00:00 PM,70,-1.60116909031638,0
6/7/2018 10:00:00 PM,77,-1.5749017595996,0
6/7/2018 11:00:00 PM,67,-1.41688629405064,0
6/8/2018 12:00:00 AM,73,-1.50023254603338,0
6/8/2018 1:00:00 AM,2628,-1.15787147832255,0
6/8/2018 2:00:00 AM,62,-1.19454584354719,0
6/8/2018 3:00:00 AM,60,-1.4686701302644,0
6/8/2018 4:00:00 AM,72,-1.33545808192119,0
6/8/2018 5:00:00 AM,76,-1.65880675616049,0
6/8/2018 6:00:00 AM,146,-1.65066547749646,0
6/8/2018 7:00:00 AM,92,-1.76341687104032,0
6/8/2018 8:00:00 AM,99,-1.76114889882069,0
6/8/2018 9:00:00 AM,94,-1.66695352132283,0
6/8/2018 10:00:00 AM,104,-1.8437635942759,0
6/8/2018 11:00:00 AM,92,-1.97004898667416,0
6/8/2018 12:00:00 PM,1648,-1.71767866095872,0
6/8/2018 1:00:00 PM,94,-1.68198696713668,0
6/8/2018 2:00:00 PM,114,-1.57722879691215,0
6/8/2018 3:00:00 PM,96,-1.42646862914398,0
6/8/2018 4:00:00 PM,89,-1.30298145608476,0
6/8/2018 5:00:00 PM,86,-1.23386757417662,0
6/8/2018 6:00:00 PM,76,-1.35575386112684,0
6/8/2018 7:00:00 PM,68,-1.33716118390279,0
6/8/2018 8:00:00 PM,82,-1.10572384074121,0
6/8/2018 9:00:00 PM,79,-1.03179290011461,0
6/8/2018 10:00:00 PM,57,-1.15272797726757,0
6/8/2018 11:00:00 PM,63,-1.1119852579054,0
6/9/2018 12:00:00 AM,86,-1.0973289605593,0
6/9/2018 1:00:00 AM,2642,-0.338055082612825,0
6/9/2018 2:00:00 AM,81,-0.36929678211983,0
6/9/2018 3:00:00 AM,77,-0.116892435976189,0
6/9/2018 4:00:00 AM,75,-0.174604189425614,0
6/9/2018 5:00:00 AM,102,-0.582389318101238,0
6/9/2018 6:00:00 AM,94,-0.364594413663218,0
6/9/2018 7:00:00 AM,104,-0.322500517950967,0
6/9/2018 8:00:00 AM,101,-0.492471030254075,0
6/9/2018 9:00:00 AM,99,-0.490197118823451,0
6/9/2018 10:00:00 AM,88,-0.701687347762018,0
6/9/2018 11:00:00 AM,94,-0.485205803532163,0
6/9/2018 12:00:00 PM,92,-0.638224347721633,0
6/9/2018 1:00:00 PM,97,-0.629566751096758,0
6/9/2018 2:00:00 PM,94,-0.69146747040084,0
6/9/2018 3:00:00 PM,87,-0.539640758019031,0
6/9/2018 4:00:00 PM,91,-0.624468972016444,0
6/9/2018 5:00:00 PM,92,-0.652117444130213,0
6/9/2018 6:00:00 PM,81,-0.971414516958275,0
6/9/2018 7:00:00 PM,81,-1.23082478142254,0
6/9/2018 8:00:00 PM,81,-1.1946320456334,0
6/9/2018 9:00:00 PM,61,-1.15150384734412,0
6/9/2018 10:00:00 PM,61,-1.15591586973089,0
6/9/2018 11:00:00 PM,67,-1.20498179510399,0
6/10/2018 12:00:00 AM,68,-1.25963068618924,0
6/10/2018 1:00:00 AM,2616,-0.875787228827215,0
6/10/2018 2:00:00 AM,67,-0.563993709178988,0
6/10/2018 3:00:00 AM,65,-0.605713245883454,0
6/10/2018 4:00:00 AM,79,-0.62880414700416,0
6/10/2018 5:00:00 AM,74,-1.0233561959713,0
6/10/2018 6:00:00 AM,87,-1.10047246833938,0
6/10/2018 7:00:00 AM,102,-1.06531582737717,0
6/10/2018 8:00:00 AM,89,-1.20674675793354,0
6/10/2018 9:00:00 AM,93,-1.0643216277021,0
6/10/2018 10:00:00 AM,101,-0.873234373756456,0
6/10/2018 11:00:00 AM,91,-0.743772209124305,0
6/10/2018 12:00:00 PM,98,-0.691192487556457,0
6/10/2018 1:00:00 PM,69,-0.859164610607639,0
6/10/2018 2:00:00 PM,84,-0.840205835126138,0
6/10/2018 3:00:00 PM,80,-0.975968490857797,0
6/10/2018 4:00:00 PM,88,-0.701965539910671,0
6/10/2018 5:00:00 PM,82,-0.863101400940434,0
6/10/2018 6:00:00 PM,90,-0.601205224289043,0
6/10/2018 7:00:00 PM,70,-0.479127244844756,0
6/10/2018 8:00:00 PM,64,-0.456099864116287,0
6/10/2018 9:00:00 PM,82,-0.159692530838656,0
6/10/2018 10:00:00 PM,73,-0.176480600726082,0
6/10/2018 11:00:00 PM,74,-0.11836941546777,0
6/11/2018 12:00:00 AM,65,-0.346036243173075,0
6/11/2018 1:00:00 AM,2644,0.0484034478381986,0
6/11/2018 2:00:00 AM,75,-0.247851564248013,0
6/11/2018 3:00:00 AM,68,-0.220731613975117,0
6/11/2018 4:00:00 AM,94,-0.220110334919878,0
6/11/2018 5:00:00 AM,102,-0.866520716829782,0
6/11/2018 6:00:00 AM,101,-0.824892921114208,0
6/11/2018 7:00:00 AM,96,-0.848533096790884,0
6/11/2018 8:00:00 AM,105,-0.736551918508701,0
6/11/2018 9:00:00 AM,111,-0.70623699682246,0
6/11/2018 10:00:00 AM,118,-0.809595420537234,0
6/11/2018 11:00:00 AM,115,-0.971383095156686,0
6/11/2018 12:00:00 PM,100,-1.11950341560413,0
6/11/2018 1:00:00 PM,101,-1.19547962851228,0
6/11/2018 2:00:00 PM,106,-1.38089951192864,0
6/11/2018 3:00:00 PM,94,-1.30236175275348,0
6/11/2018 4:00:00 PM,102,-1.2061963035446,0
6/11/2018 5:00:00 PM,98,-1.21313290920264,0
6/11/2018 6:00:00 PM,101,-1.20176693033476,0
6/11/2018 7:00:00 PM,110,-1.22986116471237,0
6/11/2018 8:00:00 PM,107,-1.34142841894317,0
6/11/2018 9:00:00 PM,103,-1.60089327038343,0
6/11/2018 10:00:00 PM,92,-1.42707387915341,0
6/11/2018 11:00:00 PM,94,-1.61456854771217,0
6/12/2018 12:00:00 AM,86,-1.66870007148318,0
6/12/2018 1:00:00 AM,2653,-1.2605810581556,0
6/12/2018 2:00:00 AM,89,-1.34225927400534,0
6/12/2018 3:00:00 AM,89,-1.50929784863473,0
6/12/2018 4:00:00 AM,94,-1.44975236503279,0
6/12/2018 5:00:00 AM,94,-1.80768634638103,0
6/12/2018 6:00:00 AM,104,-1.84286972221363,0
6/12/2018 7:00:00 AM,180,-1.87191444092752,0
6/12/2018 8:00:00 AM,110,-1.78320091309257,0
6/12/2018 9:00:00 AM,125,-1.72498090284877,0
6/12/2018 10:00:00 AM,139,-1.71670629881902,0
6/12/2018 11:00:00 AM,109,-1.66721146167137,0
6/12/2018 12:00:00 PM,99,-1.57642912534889,0
6/12/2018 1:00:00 PM,149,-1.70645026662537,0
6/12/2018 2:00:00 PM,113,-1.59573196511362,0
6/12/2018 3:00:00 PM,108,-1.56264285687647,0
6/12/2018 4:00:00 PM,122,-1.84283756792707,0
6/12/2018 5:00:00 PM,120,-1.6590143192621,0
6/12/2018 6:00:00 PM,87,-1.53636609378719,0
6/12/2018 7:00:00 PM,103,-1.73058126986058,0
6/12/2018 8:00:00 PM,94,-1.83344557090457,0
6/12/2018 9:00:00 PM,92,-1.90737160009232,0
6/12/2018 10:00:00 PM,83,-1.89616757586001,0
6/12/2018 11:00:00 PM,74,-1.91319282780278,0
6/13/2018 12:00:00 AM,83,-2.07304464188932,0
6/13/2018 1:00:00 AM,2645,-1.90803388875999,0
6/13/2018 2:00:00 AM,85,-1.92559659323631,0
6/13/2018 3:00:00 AM,79,-1.88681390781679,0
6/13/2018 4:00:00 AM,81,-1.90643606077167,0
6/13/2018 5:00:00 AM,107,-2.4150408096819,0
6/13/2018 6:00:00 AM,100,-2.29399666676607,0
6/13/2018 7:00:00 AM,117,-2.40783786408614,0
6/13/2018 8:00:00 AM,308,-2.20527898904807,0
6/13/2018 9:00:00 AM,130,-2.19060024071662,0
6/13/2018 10:00:00 AM,111,-2.30278385363005,0
6/13/2018 11:00:00 AM,127,-2.23416905604643,0
6/13/2018 12:00:00 PM,124,-2.16542639060425,0
6/13/2018 1:00:00 PM,121,-2.22265346272825,0
6/13/2018 2:00:00 PM,106,-2.18531875171322,0
6/13/2018 3:00:00 PM,101,-2.27361063332355,0
6/13/2018 4:00:00 PM,94,-2.22094795295142,0
6/13/2018 5:00:00 PM,94,-2.20439107327324,0
6/13/2018 6:00:00 PM,83,-2.16203157685807,0
6/13/2018 7:00:00 PM,102,-2.1148695978786,0
6/13/2018 8:00:00 PM,89,-2.13609891038325,0
6/13/2018 9:00:00 PM,100,-2.11165041537522,0
6/13/2018 10:00:00 PM,109,-2.13069093946373,0
6/13/2018 11:00:00 PM,114,-2.12108393061447,0
6/14/2018 12:00:00 AM,109,-2.18094355347414,0
6/14/2018 1:00:00 AM,2645,-1.97838499998655,0
6/14/2018 2:00:00 AM,80,-1.94010396629205,0
6/14/2018 3:00:00 AM,67,-1.92688270516243,0
6/14/2018 4:00:00 AM,80,-1.9166312943663,0
6/14/2018 5:00:00 AM,106,-2.0342338109638,0
6/14/2018 6:00:00 AM,106,-2.17329023272219,0
6/14/2018 7:00:00 AM,112,-2.14929217278335,0
6/14/2018 8:00:00 AM,90,-2.10251350310402,0
6/14/2018 9:00:00 AM,110,-2.12258799419129,0
6/14/2018 10:00:00 AM,133,-2.08293836090281,0
6/14/2018 11:00:00 AM,126,-2.09232937920214,0
6/14/2018 12:00:00 PM,139,-2.1105522272246,0
6/14/2018 1:00:00 PM,132,-2.1860958243135,0
6/14/2018 2:00:00 PM,114,-2.22914849234363,0
6/14/2018 3:00:00 PM,120,-2.2008497261021,0
6/14/2018 4:00:00 PM,138,-2.23887421814062,0
6/14/2018 5:00:00 PM,124,-2.2704382852642,0
6/14/2018 6:00:00 PM,146,-2.28525560981965,0
6/14/2018 7:00:00 PM,124,-2.33335940506621,0
6/14/2018 8:00:00 PM,110,-2.48027411336876,0
6/14/2018 9:00:00 PM,152,-2.49597095540021,0
6/14/2018 10:00:00 PM,124,-2.56160853969425,0
6/14/2018 11:00:00 PM,107,-2.56233446285079,0
6/15/2018 12:00:00 AM,98,-2.54803683500136,0
6/15/2018 1:00:00 AM,2661,-2.45757052011022,0
6/15/2018 2:00:00 AM,103,-2.48814494162322,0
6/15/2018 3:00:00 AM,107,-2.34987510881717,0
6/15/2018 4:00:00 AM,115,-2.3401402051362,0
6/15/2018 5:00:00 AM,117,-2.52702532165708,0
6/15/2018 6:00:00 AM,126,-2.527041401191,0
6/15/2018 7:00:00 AM,133,-2.54027880163272,0
6/15/2018 8:00:00 AM,134,-2.56257623067886,0
6/15/2018 9:00:00 AM,149,-2.48911684964924,0
6/15/2018 10:00:00 AM,161,-2.5532306633654,0
6/15/2018 11:00:00 AM,155,-2.54787576439528,0
6/15/2018 12:00:00 PM,148,-2.59746657504979,0
6/15/2018 1:00:00 PM,149,-2.65666003282475,0
6/15/2018 2:00:00 PM,164,-2.72695017881664,0
6/15/2018 3:00:00 PM,155,-2.73855448153029,0
6/15/2018 4:00:00 PM,137,-2.62253113347103,0
6/15/2018 5:00:00 PM,139,-2.61673121921434,0
6/15/2018 6:00:00 PM,114,-2.6185287077727,0
6/15/2018 7:00:00 PM,98,-2.64398413966964,0
6/15/2018 8:00:00 PM,95,-2.62308605468316,0
6/15/2018 9:00:00 PM,84,-2.66231779779134,0
6/15/2018 10:00:00 PM,93,-2.67819081425279,0
6/15/2018 11:00:00 PM,102,-2.69100197377892,0
6/16/2018 12:00:00 AM,109,-2.66495831330838,0
6/16/2018 1:00:00 AM,2649,-2.45451529366351,0
6/16/2018 2:00:00 AM,93,-2.57735088396358,0
6/16/2018 3:00:00 AM,97,-2.5618125950842,0
6/16/2018 4:00:00 AM,102,-2.50369686108135,0
6/16/2018 5:00:00 AM,110,-2.61547408254468,0
6/16/2018 6:00:00 AM,119,-2.61825558506317,0
6/16/2018 7:00:00 AM,123,-2.62099652592398,0
6/16/2018 8:00:00 AM,118,-2.61478823202658,0
6/16/2018 9:00:00 AM,121,-2.57785563723019,0
6/16/2018 10:00:00 AM,116,-2.58131722766287,0
6/16/2018 11:00:00 AM,127,-2.50548559323388,0
6/16/2018 12:00:00 PM,114,-2.5923364158208,0
6/16/2018 1:00:00 PM,106,-2.58950503698433,0
6/16/2018 2:00:00 PM,106,-2.5652037271364,0
6/16/2018 3:00:00 PM,129,-2.63862275994557,0
6/16/2018 4:00:00 PM,128,-2.66101955536724,0
6/16/2018 5:00:00 PM,146,-2.59877287174228,0
6/16/2018 6:00:00 PM,132,-2.71906295815528,0
6/16/2018 7:00:00 PM,112,-2.71410476098503,0
6/16/2018 8:00:00 PM,104,-2.70718250668097,0
6/16/2018 9:00:00 PM,94,-2.76731025293291,0
6/16/2018 10:00:00 PM,98,-2.88657475856362,0
6/16/2018 11:00:00 PM,100,-2.87271353333862,0
6/17/2018 12:00:00 AM,92,-2.82794958073057,0
6/17/2018 1:00:00 AM,2620,-2.67343644758531,0
6/17/2018 2:00:00 AM,81,-2.67469993182486,0
6/17/2018 3:00:00 AM,80,-2.66832987079292,0
6/17/2018 4:00:00 AM,88,-2.57329919939688,0
6/17/2018 5:00:00 AM,111,-2.74025844283335,0
6/17/2018 6:00:00 AM,104,-2.7470804675112,0
6/17/2018 7:00:00 AM,103,-2.78907087131125,0
6/17/2018 8:00:00 AM,85,-2.808033954832,0
6/17/2018 9:00:00 AM,101,-2.714853248142,0
6/17/2018 10:00:00 AM,90,-2.80861855878049,0
6/17/2018 11:00:00 AM,109,-2.82768047462192,0
6/17/2018 12:00:00 PM,104,-2.84461284737924,0
6/17/2018 1:00:00 PM,106,-2.8620092887522,0
6/17/2018 2:00:00 PM,101,-2.80919920007357,0
6/17/2018 3:00:00 PM,90,-2.86364797238034,0
6/17/2018 4:00:00 PM,99,-2.88539202163129,0
6/17/2018 5:00:00 PM,107,-2.84954912672091,0
6/17/2018 6:00:00 PM,103,-2.84541869318437,0
6/17/2018 7:00:00 PM,94,-2.7773453814903,0
6/17/2018 8:00:00 PM,84,-2.81489135291523,0
6/17/2018 9:00:00 PM,87,-2.83714541895068,0
6/17/2018 10:00:00 PM,84,-2.82057623104816,0
6/17/2018 11:00:00 PM,91,-2.8882415612443,0
6/18/2018 12:00:00 AM,81,-2.90027287581548,0
6/18/2018 1:00:00 AM,2641,-2.60596520518634,0
6/18/2018 2:00:00 AM,87,-2.60653600259918,0
6/18/2018 3:00:00 AM,91,-2.46889686028629,0
6/18/2018 4:00:00 AM,107,-2.38219822730438,0
6/18/2018 5:00:00 AM,113,-2.57916940035811,0
6/18/2018 6:00:00 AM,123,-2.60012597047031,0
6/18/2018 7:00:00 AM,126,-2.50054355987932,0
6/18/2018 8:00:00 AM,108,-2.49750094391528,0
6/18/2018 9:00:00 AM,110,-2.45947324062099,0
6/18/2018 10:00:00 AM,120,-2.46745953595773,0
6/18/2018 11:00:00 AM,135,-2.43473139863032,0
6/18/2018 12:00:00 PM,138,-2.38330673600231,0
6/18/2018 1:00:00 PM,128,-2.3934714816506,0
6/18/2018 2:00:00 PM,136,-2.3743732985267,0
6/18/2018 3:00:00 PM,133,-2.36083394805122,0
6/18/2018 4:00:00 PM,142,-2.30731658840911,0
6/18/2018 5:00:00 PM,155,-2.26990726081012,0
6/18/2018 6:00:00 PM,136,-2.28638645197731,0
6/18/2018 7:00:00 PM,118,-2.328037898074,0
6/18/2018 8:00:00 PM,120,-2.3654488674261,0
6/18/2018 9:00:00 PM,115,-2.31690237825082,0
6/18/2018 10:00:00 PM,117,-2.34363261357357,0
6/18/2018 11:00:00 PM,119,-2.34178342207266,0
6/19/2018 12:00:00 AM,125,-2.34525022430963,0
6/19/2018 1:00:00 AM,2687,-1.97887876602063,0
6/19/2018 2:00:00 AM,102,-1.88110101728969,0
6/19/2018 3:00:00 AM,95,-1.95010645698437,0
6/19/2018 4:00:00 AM,122,-1.97916273524884,0
6/19/2018 5:00:00 AM,219,-2.21089941661633,0
6/19/2018 6:00:00 AM,143,-2.04816697470256,0
6/19/2018 7:00:00 AM,145,-2.19535818181237,0
6/19/2018 8:00:00 AM,134,-2.21138523657914,0
6/19/2018 9:00:00 AM,125,-2.14623211199167,0
6/19/2018 10:00:00 AM,139,-2.22832933958453,0
6/19/2018 11:00:00 AM,137,-2.13929509066587,0
6/19/2018 12:00:00 PM,99,-2.14514612822186,0
6/19/2018 1:00:00 PM,131,-2.23465682375293,0
6/19/2018 2:00:00 PM,118,-2.20287863262143,0
6/19/2018 3:00:00 PM,119,-1.96936074855737,0
6/19/2018 4:00:00 PM,138,-1.9472390501419,0
6/19/2018 5:00:00 PM,150,-1.95210747469589,0
6/19/2018 6:00:00 PM,136,-1.84155653655738,0
6/19/2018 7:00:00 PM,119,-1.6154002922126,0
6/19/2018 8:00:00 PM,125,-1.72239876019391,0
6/19/2018 9:00:00 PM,102,-1.85782116907597,0
6/19/2018 10:00:00 PM,121,-1.83495924584255,0
6/19/2018 11:00:00 PM,107,-1.84522464444308,0
6/20/2018 12:00:00 AM,114,-1.95734870217058,0
6/20/2018 1:00:00 AM,2683,-1.70561379511313,0
6/20/2018 2:00:00 AM,118,-1.72250631872055,0
6/20/2018 3:00:00 AM,120,-1.66649275377743,0
6/20/2018 4:00:00 AM,125,-1.71327418903302,0
6/20/2018 5:00:00 AM,121,-1.88638199683056,0
6/20/2018 6:00:00 AM,125,-1.90275388518129,0
6/20/2018 7:00:00 AM,120,-1.85650600326735,0
6/20/2018 8:00:00 AM,116,-1.91994402589893,0
6/20/2018 9:00:00 AM,127,-1.93598005390117,0
6/20/2018 10:00:00 AM,121,-1.76076808495774,0
6/20/2018 11:00:00 AM,130,-1.80922477246323,0
6/20/2018 12:00:00 PM,142,-1.87655965523142,0
6/20/2018 1:00:00 PM,121,-1.86605130372626,0
6/20/2018 2:00:00 PM,120,-1.78040091184179,0
6/20/2018 3:00:00 PM,120,-1.74679534874329,0
6/20/2018 4:00:00 PM,117,-1.83235828444481,0
6/20/2018 5:00:00 PM,122,-1.68582453801182,0
6/20/2018 6:00:00 PM,110,-1.76816844304388,0
6/20/2018 7:00:00 PM,112,-1.78884095926086,0
6/20/2018 8:00:00 PM,103,-1.83894378679926,0
6/20/2018 9:00:00 PM,110,-1.87538343917051,0
6/20/2018 10:00:00 PM,120,-1.85341698963602,0
6/20/2018 11:00:00 PM,108,-1.81618139152398,0
6/21/2018 12:00:00 AM,115,-1.81813324741696,0
6/21/2018 1:00:00 AM,2717,-1.33701139939744,0
6/21/2018 2:00:00 AM,115,-1.36723243319085,0
6/21/2018 3:00:00 AM,139,-1.07228334290672,0
6/21/2018 4:00:00 AM,147,-1.13447323717668,0
6/21/2018 5:00:00 AM,149,-1.44741484552173,0
6/21/2018 6:00:00 AM,125,-1.4254162571067,0
6/21/2018 7:00:00 AM,148,-1.23120655038669,0
6/21/2018 8:00:00 AM,107,-1.36622453020131,0
6/21/2018 9:00:00 AM,118,-1.31028374118891,0
6/21/2018 10:00:00 AM,108,-1.25367079316964,0
6/21/2018 11:00:00 AM,128,-1.27647188803404,0
6/21/2018 12:00:00 PM,113,-1.26473550533297,0
6/21/2018 1:00:00 PM,123,-1.43829327475437,0
6/21/2018 2:00:00 PM,103,-1.46393199522338,0
6/21/2018 3:00:00 PM,111,-1.35949027177205,0
6/21/2018 4:00:00 PM,146,-1.54194423767203,0
6/21/2018 5:00:00 PM,122,-1.53738335010272,0
6/21/2018 6:00:00 PM,132,-1.63376042460413,0
6/21/2018 7:00:00 PM,116,-1.63812443869624,0
6/21/2018 8:00:00 PM,123,-1.68588263155853,0
6/21/2018 9:00:00 PM,108,-1.73388556872899,0
